"CODE INTERVENTION","No DESIGNATION","No INTERVENTION","COMMENTAIRE DE SIG","CENTRE","ZONE","REFINT","ETATPIDICOMP","DTPASSPIDICOMP","HEUREPASSPIDICOMP","DTETATPIDICOMP","HEURETATPIDICOMP","DTPREMPLG","HRPREMPLG","FTTH_IMM_OP","FTTH_TYPE_RAC","FTTH_TYPE_SITE","FTTH_ADDUCTABILITE","LIBMATFTTH","REMMATFTTH","REFOCEANE","DISPOSITIF_SPX"
"IQPFTH","298097449","22838098","","QPL","6","47348806","TA","5/13/2023","8:08","5/13/2023","8:08","7/5/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","298743784","22827994","","DOU","8","47297586","TA","5/10/2023","9:52","5/10/2023","9:52","5/16/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","298931510","22777669","","FEU","1","47050016","TA\TC","20/04/2023\12/05/2023","08:11\17:25","20/04/2023\12/05/2023","08:11\17:25","5/15/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Deja detenu","",""
"IQPFTH","296143954","22772668","","BEG","11","47024409","TA","4/21/2023","9:50","4/21/2023","9:50","5/25/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Livraison a domicile","",""
"IQPFTH","298477091","22840843","","LES","6","46554877","TA","5/12/2023","12:51","5/12/2023","12:51","5/19/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:second Decodeur TV UHD\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais\Deja detenu","",""
"IQPFTH","298192041","22769062","","PEZ","12","47007339","","","","","","4/20/2023","13:00","","","","","","","",""
"IQPFTH","297084122","22836062","","PTY","24","47340283","TA","5/12/2023","12:51","5/12/2023","12:51","5/17/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","299779317","22800090","","CDB","4","47161007","TA","4/26/2023","8:15","4/26/2023","8:15","5/15/2023","13:00","SFR FTTH (SFOR)","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","296509646","22788300","","HAL","5","47101249","TA","4/22/2023","13:50","4/22/2023","13:50","5/16/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","298536199","22817240","","TRE","0","47246380","TA\TC\TR","04/05/2023\10/05/2023\11/05/2023","08:10\16:57\17:49","04/05/2023\10/05/2023\11/05/2023","08:10\16:57\17:49","5/11/2023","13:00","SFR FTTH (SFOR)","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:second Decodeur TV UHD\DECODEUR_1:Decodeur TV 4","Livraison a domicile\Livraison a domicile\Deja detenu","",""
"IQLFTH","298630751","22769617","","MOR","18","46219979","TA\TC\TR","12/04/2023\17/04/2023\18/04/2023","13:50\17:24\10:20","12/04/2023\17/04/2023\18/04/2023","13:50\17:24\10:20","4/18/2023","8:00","SFR FTTH (SFOR)","mono-fibre","Immeuble","1 - aise","DECODEUR_1:Decodeur Livebox Play TV","Deja detenu","",""
"IQPFTH","296461371","22819307","","CAC","3","47254928","TA","5/5/2023","8:14","5/5/2023","8:14","5/24/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQPFTH","297751639","22842752","","PLM","23","47374448","","","","","","6/9/2023","8:00","","","","","","","",""
"IQPFTH","298272625","22820774","","KOF","2","47263468","TA","5/5/2023","8:14","5/5/2023","8:14","5/30/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Deja detenu","",""
"IQPFTH","297701813","22820775","","PLM","20","47263469","","","","","","6/6/2023","15:30","","","","","","","",""
"IQPFTH","299221530","22839419","","SUD","618","47357377","TA","5/11/2023","19:45","5/11/2023","19:45","5/16/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","298740475","22842758","","LTY","1","47374451","","","","","","5/22/2023","8:00","","","","","","","",""
"IQPFTH","297583894","22817243","","PHR","0","47246398","TA","5/4/2023","8:10","5/4/2023","8:10","5/16/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","298196972","22831605","","TGC","4","47314695","TA","5/11/2023","8:07","5/11/2023","8:07","5/25/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQPFTH","296617905","22824141","","PHN","9","47280547","TA","5/6/2023","13:01","5/6/2023","13:01","5/26/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQPFTH","299002582","22822708","","CBG","11","47272011","TA","5/6/2023","12:52","5/6/2023","12:52","5/16/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQLFTH","297083029","22779099","","PTY","1","47056618","TA","4/18/2023","15:46","4/18/2023","15:46","5/19/2023","13:00","THDB","mono-fibre","Immeuble","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Deja detenu","",""
"IQPFTH","299176027","22842761","","BCG","1","47374459","","","","","","5/22/2023","13:00","","","","","","","",""
"IQPFTH","298539136","22833252","","BRI","0","46973224","TA","5/9/2023","20:50","5/9/2023","20:50","5/24/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","299148312","22829443","","IFF","53","47306167","TA","5/10/2023","17:48","5/10/2023","17:48","5/15/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","297086906","22817245","","PTY","9","47246410","TA","5/4/2023","8:10","5/4/2023","8:10","5/26/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Deja detenu","",""
"IQPFTH","298196798","22833002","","LER","2","47323247","TA","5/12/2023","8:12","5/12/2023","8:12","5/16/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","296613435","22831607","","LAN","4","47314710","TA","5/12/2023","8:12","5/12/2023","8:12","5/25/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","297582376","22767041","","AUY","24","46998842","TA\TC\TR","13/04/2023\19/04/2023\20/04/2023","13:50\16:38\11:23","13/04/2023\19/04/2023\20/04/2023","13:50\16:38\11:23","4/20/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","296614364","22798404","","LAN","4","47152509","","","","","","5/15/2023","13:00","","","","","","","",""
"IQPFTH","297705761","22828000","","PLM","4","47297638","","","","","","5/31/2023","8:00","","","","","","","",""
"IQPFTH","298196762","22829444","","TGC","4","47306176","TA","5/10/2023","17:46","5/10/2023","17:46","5/17/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","299213124","22781460","","PIE","4","47067141","TA\TC\TR\TR","19/04/2023\27/04/2023\29/04/2023\02/05/2023","20:51\19:58\09:51\11:19","19/04/2023\27/04/2023\29/04/2023\02/05/2023","20:51\19:58\09:51\11:19","4/25/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","297245335","22656430","","ERV","8","46443941","TA\TC","01/03/2023\03/03/2023","08:12\15:47","01/03/2023\03/03/2023","08:12\15:47","5/16/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQCFTH","229002911","22842045","","GNO","0","46732250","TA","5/12/2023","18:50","5/12/2023","18:50","5/27/2023","8:00","FT","mono-fibre","Immeuble","","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQPFTH","296612034","22839426","","PEC","0","47357401","TA","5/13/2023","8:08","5/13/2023","8:08","5/26/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison a domicile","",""
"IQPFTH","297706472","22831610","","PLM","22","47314719","","","","","","6/13/2023","8:00","","","","","","","",""
"IQPFTH","297787927","22826272","","GRX","4","47289112","TA","5/9/2023","17:46","5/9/2023","17:46","6/23/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison a domicile","",""
"IQPFTH","223307520","22831178","","CV5","51","46341509","TA","5/9/2023","11:51","5/9/2023","11:51","5/16/2023","13:00","SFR FTTH (SFOR)","mono-fibre","Immeuble","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","297265359","22817248","","CPO","0","47246434","TA","5/8/2023","8:08","5/8/2023","8:08","5/23/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison en point relais","",""
"IQCFTH","229009298","22832725","","GPV","0","47321317","TA","5/10/2023","8:12","5/10/2023","8:12","5/16/2023","10:00","FT","mono-fibre","Immeuble","","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Deja detenu\Deja detenu","",""
"IQPFTH","299050753","22836072","","MAL","62","47340342","TA","5/12/2023","8:12","5/12/2023","8:12","5/22/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","298520684","22838111","","MEI","57","47348881","TA","5/13/2023","8:08","5/13/2023","8:08","5/24/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD\LIVEBOX:Livebox 6","Livraison en point relais\Livraison en point relais","",""
"IQSFTH","298099714","22806906","","PTA","50","47193913","TA\TC\TR","28/04/2023\09/05/2023\10/05/2023","17:50\16:49\09:55","28/04/2023\09/05/2023\10/05/2023","17:50\16:49\09:55","5/10/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD\LIVEBOX:Livebox 5","Livraison a domicile\Livraison a domicile","",""
"IQPFTH","296281394","22802169","","MDC","0","47169608","TA","5/10/2023","19:48","5/10/2023","19:48","5/22/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","298581554","22406489","","CON","0","45069508","TA","11/19/2022","8:07","11/19/2022","8:07","12/7/2022","8:00","SFR FTTH (SFOR)","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQLFTH","297498755","22842190","","STG","2","47372527","","","","","","6/23/2023","13:00","","","","","","","",""
"IQSFTH","299051843","22842301","","MAL","58","47373194","","","","","","5/19/2023","8:00","","","","","","","",""
"IQPFTH","297497761","22839428","","CPO","0","47357426","TA","5/13/2023","11:51","5/13/2023","11:51","6/5/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Deja detenu","",""
"IQPFTH","296724951","22834790","","SBR","2","46939113","TA","5/10/2023","13:50","5/10/2023","13:50","5/23/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","298932559","22824928","","PFF","1","47033020","TA\TC\TR","05/05/2023\11/05/2023\13/05/2023","10:46\16:51\00:35","05/05/2023\11/05/2023\13/05/2023","10:46\16:51\00:35","5/12/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Remis au client","",""
"IQLFTH","298071324","22815144","","BRO","304","47235940","TA","5/3/2023","8:07","5/3/2023","8:07","5/17/2023","10:00","FT","mono-fibre","Immeuble","","DECODEUR_1:Decodeur TV UHD\LIVEBOX:Livebox 5","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","299000820","22839429","","CGN","17","47357429","TA","5/13/2023","8:08","5/13/2023","8:08","5/22/2023","8:30","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:second Decodeur TV UHD\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Deja detenu","",""
"IQPFTH","223301466","22616985","","PRN","102","46230548","TA","2/11/2023","10:46","2/11/2023","10:46","3/13/2023","13:00","SFR FTTH (SFOR)","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox play","Deja detenu","",""
"IQPFTH","297085707","22777682","","PTY","30","47050104","TA\TC\TR\TR\TR","18/04/2023\02/05/2023\03/05/2023\03/05/2023\10/05/2023","15:46\16:51\15:32\16:12\14:12","18/04/2023\02/05/2023\03/05/2023\03/05/2023\10/05/2023","15:46\16:51\15:32\16:12\14:12","5/3/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","297584142","22822718","","BAD","20","47272069","TA","5/9/2023","8:06","5/9/2023","8:06","5/30/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQCFTH","298077739","22823862","","BRO","306","47278656","TA","5/11/2023","18:50","5/11/2023","18:50","6/7/2023","13:00","FT","mono-fibre","Immeuble","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur Livebox Play TV","Livraison en point relais\Livraison en point relais","",""
"IQCFTH","297493562","22831250","","SNP","83","47312807","TA","5/10/2023","8:12","5/10/2023","8:12","5/19/2023","15:30","FT","mono-fibre","Immeuble","","","","",""
"IQPFTH","298748031","22795198","","PEU","0","47135482","TA","5/2/2023","9:55","5/2/2023","9:55","5/20/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:second Decodeur TV UHD\DECODEUR_1:Decodeur TV UHD","Deja detenu\Deja detenu","",""
"IQPFTH","298196770","22829454","","TGC","4","47306222","TA","5/10/2023","17:46","5/10/2023","17:46","6/1/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison a domicile","",""
"IQPFTH","297830736","22822721","","GRX","4","47272075","TA","5/9/2023","8:08","5/9/2023","8:08","6/15/2023","13:00","FT","mono-fibre","Maison individuelle","2- etude light","","","",""
"IQPFTH","296142135","22767048","","PRA","3","46998891","TA\TC\TR","14/04/2023\09/05/2023\11/05/2023","08:08\18:27\09:45","14/04/2023\09/05/2023\11/05/2023","08:08\18:27\09:45","5/10/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV 4","Deja detenu","",""
"IQPFTH","296619261","22824154","","PHN","9","47280615","","","","","","5/26/2023","8:00","","","","","","","",""
"IQPFTH","298742901","22815500","","BEU","11","47237934","TA","5/4/2023","9:51","5/4/2023","9:51","6/30/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","296132315","22779523","","PRA","3","47058657","TA\TC","18/04/2023\12/05/2023","10:46\16:04","18/04/2023\12/05/2023","10:46\16:04","5/12/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD\LIVEBOX:Livebox 5","Deja detenu\Livraison a domicile","",""
"IQPFTH","298255442","22842777","","FLA","0","47374526","","","","","","5/30/2023","8:00","","","","","","","",""
"IQPFTH","298197112","22834857","","TGC","4","47331842","TA","5/12/2023","13:54","5/12/2023","13:54","5/23/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","296461152","22810534","","CAV","12","47212325","TA\TC","03/05/2023\12/05/2023","09:52\15:45","03/05/2023\12/05/2023","09:52\15:45","5/12/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","296414528","22819321","","PAY","0","47255010","TA","5/5/2023","8:14","5/5/2023","8:14","5/15/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur Livebox Play TV","Deja detenu","",""
"IQPFTH","297897908","22836077","","GBP","0","47340382","TA","5/12/2023","8:12","5/12/2023","8:12","6/6/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur Livebox Play TV","Livraison a domicile\Deja detenu","",""
"IQPFTH","297584795","22839434","","BAD","20","47357456","TA","5/12/2023","14:46","5/12/2023","14:46","5/26/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Livraison a domicile","",""
"IQPFTH","296550549","22829457","","PBN","1","47306235","TA\TC","10/05/2023\12/05/2023","08:45\13:07","10/05/2023\12/05/2023","08:45\13:07","5/15/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","297449617","22839436","","VSP","19","47357458","TA","5/13/2023","8:08","5/13/2023","8:08","5/31/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Deja detenu","",""
"IQPFTH","296619319","22820783","","PHN","9","47263553","TA","5/5/2023","8:14","5/5/2023","8:14","5/17/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Deja detenu","",""
"IQPFTH","299001459","22828014","","SSV","52","47297704","TA","5/10/2023","8:45","5/10/2023","8:45","5/22/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQPFTH","298071334","22824157","","COA","3","47280631","TA\TC","06/05/2023\12/05/2023","08:08\18:13","06/05/2023\12/05/2023","08:08\18:13","5/15/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","298196383","22819323","","TGC","4","47255021","TA","5/5/2023","8:16","5/5/2023","8:16","5/25/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison en point relais","",""
"IQPFTH","297781244","22824158","","CLE","5","47280633","TA","5/9/2023","8:06","5/9/2023","8:06","5/24/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","298196408","22820785","","TGC","4","47263559","TA","5/5/2023","8:14","5/5/2023","8:14","6/7/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQSFTH","299164226","22837909","","BOT","27","47347624","TA","5/11/2023","15:46","5/11/2023","15:46","6/1/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","298932960","22828015","","FEU","3","47297708","TA","5/10/2023","10:46","5/10/2023","10:46","5/30/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison a domicile","",""
"IQPFTH","296375069","22839376","","BEG","12","46247657","TA","5/11/2023","19:45","5/11/2023","19:45","5/24/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Remis au client\Remis au client","",""
"IQSFTH","298494311","22789936","","BRO","319","47108594","TA","4/20/2023","11:51","4/20/2023","11:51","5/19/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","298071305","22802177","","PDZ","0","47169660","TA","4/27/2023","8:46","4/27/2023","8:46","5/19/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","299375399","22820786","","CGN","2","47263568","TA","5/5/2023","8:14","5/5/2023","8:14","5/16/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison a domicile","",""
"IQPFTH","296611221","22836080","","SBR","0","47340402","TA","5/10/2023","19:50","5/10/2023","19:50","5/23/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Remis au client","",""
"IQPFTH","298424303","22838115","","PD4","2","47348939","TA","5/11/2023","14:51","5/11/2023","14:51","5/20/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","298901410","22788317","","PML","0","47101367","TA\TC","19/04/2023\12/05/2023","16:46\18:13","19/04/2023\12/05/2023","16:46\18:13","5/15/2023","15:30","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Remis au client\Deja detenu","",""
"IQPFTH","296465837","22834861","","LGV","6","47331867","TA","5/12/2023","13:51","5/12/2023","13:51","5/23/2023","8:30","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","298170828","22770817","","SGZ","4","47015999","TA","4/14/2023","8:08","4/14/2023","8:08","5/12/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison en point relais","",""
"IQPFTH","297499229","22841110","","ROT","5","47366017","","","","","","5/30/2023","8:00","","","","","","","",""
"IQPFTH","296144863","22761694","","CAV","5","46973316","TA","4/13/2023","19:51","4/13/2023","19:51","5/22/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:second Decodeur TV UHD\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Deja detenu\Deja detenu","",""
"IQLFTH","296854088","22764932","","BNS","1","46988424","TA\TC","13/04/2023\12/05/2023","08:15\13:21","13/04/2023\12/05/2023","08:15\13:21","5/15/2023","13:00","THDB","mono-fibre","Immeuble","1 - aise","LIVEBOX:Livebox 4","Deja detenu","",""
"IQPFTH","298196781","22829463","","TGC","4","47306265","TA","5/10/2023","11:51","5/10/2023","11:51","5/19/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQCFTH","297440389","22832737","","SAB","7","47321390","TA","5/10/2023","14:46","5/10/2023","14:46","5/19/2023","8:00","FT","mono-fibre","Immeuble","","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","297671488","22767055","","GCP","2","46998934","TA\TC\TR","13/04/2023\02/05/2023\03/05/2023","19:51\17:05\12:03","13/04/2023\02/05/2023\03/05/2023","19:51\17:05\12:03","5/3/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","296251475","22817264","","MDC","0","47246511","TA","5/10/2023","19:46","5/10/2023","19:46","5/23/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQPFTH","296464437","22819326","","CAV","0","47255049","TA","5/5/2023","8:14","5/5/2023","8:14","5/11/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","298170825","22808755","","SGZ","4","47203828","TA","4/29/2023","8:10","4/29/2023","8:10","5/23/2023","8:30","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
